trip_id,arrival_time,departure_time,stop_id,stop_sequence,stop_headsign,shape_dist_traveled
155,11:36:00,11:36:00,238,14,,
155,11:37:00,11:37:00,301,15,,
155,11:37:00,11:37:00,245,16,,
155,11:39:00,11:39:00,244,17,,
155,11:40:00,11:40:00,243,18,,
155,11:41:00,11:41:00,56,19,,
156,11:23:00,11:23:00,2640,1,,
156,11:25:00,11:25:00,268,2,,
156,11:26:00,11:26:00,269,3,,
156,11:27:00,11:27:00,2564,4,,
156,11:28:00,11:28:00,1250,5,,
156,11:30:00,11:30:00,254,6,,
156,11:31:00,11:31:00,2611,7,,
156,11:33:00,11:33:00,1247,8,,
156,11:36:00,11:36:00,2616,9,,
156,11:36:00,11:36:00,200,10,,
156,11:37:00,11:37:00,201,11,,
156,11:39:00,11:39:00,202,12,,
156,11:40:00,11:40:00,1258,13,,
156,11:41:00,11:41:00,203,14,,
156,11:41:00,11:41:00,204,15,,
156,11:44:00,11:44:00,205,16,,
156,11:44:00,11:44:00,206,17,,
156,11:45:00,11:45:00,216,18,,
156,11:45:00,11:45:00,215,19,,
156,11:46:00,11:46:00,214,20,,
156,11:48:00,11:48:00,685,21,,
156,11:49:00,11:49:00,1260,22,,
156,11:51:00,11:51:00,1254,23,,
156,11:51:00,11:51:00,124,24,,
157,11:28:00,11:28:00,257,1,,
157,11:28:00,11:28:00,281,2,,
157,11:29:00,11:29:00,2615,3,,
157,11:30:00,11:30:00,279,4,,
157,11:32:00,11:32:00,278,5,,
157,11:33:00,11:33:00,277,6,,
157,11:35:00,11:35:00,276,7,,
157,11:38:00,11:38:00,275,8,,
157,11:38:00,11:38:00,1259,9,,
157,11:39:00,11:39:00,221,10,,
157,11:39:00,11:39:00,222,11,,
157,11:41:00,11:41:00,1247,12,,
157,11:44:00,11:44:00,2618,13,,
157,11:47:00,11:47:00,2612,14,,
157,11:47:00,11:47:00,231,15,,
157,11:48:00,11:48:00,681,16,,
157,11:48:00,11:48:00,2565,17,,
157,11:49:00,11:49:00,229,18,,
157,11:50:00,11:50:00,55,19,,
158,11:32:00,11:32:00,156,1,,
158,11:34:00,11:34:00,584,2,,
158,11:36:00,11:36:00,532,3,,
158,11:39:00,11:39:00,728,4,,
158,11:40:00,11:40:00,739,5,,
158,11:41:00,11:41:00,736,6,,
158,11:42:00,11:42:00,738,7,,
158,11:43:00,11:43:00,730,8,,
158,11:44:00,11:44:00,734,9,,
158,11:45:00,11:45:00,779,10,,
158,11:50:00,11:50:00,124,11,,
158,11:52:00,11:52:00,845,12,,
158,11:55:00,11:55:00,690,13,,
158,11:57:00,11:57:00,684,14,,
158,11:58:00,11:58:00,211,15,,
158,12:00:00,12:00:00,380,16,,
158,12:01:00,12:01:00,381,17,,
158,12:03:00,12:03:00,1247,18,,
159,11:34:00,11:34:00,498,1,,
159,11:35:00,11:35:00,490,2,,
159,11:37:00,11:37:00,2561,3,,
159,11:41:00,11:41:00,64,4,,
159,11:43:00,11:43:00,187,5,,
159,11:45:00,11:45:00,2558,6,,
159,11:47:00,11:47:00,746,7,,
159,11:49:00,11:49:00,286,8,,
159,11:50:00,11:50:00,764,9,,
159,11:52:00,11:52:00,227,10,,
159,11:54:00,11:54:00,688,11,,
159,11:56:00,11:56:00,265,12,,
159,12:03:00,12:03:00,1247,13,,
160,11:35:00,11:35:00,46,1,,
160,11:36:00,11:36:00,643,2,,
160,11:37:00,11:37:00,641,3,,
160,11:39:00,11:39:00,629,4,,
160,11:40:00,11:40:00,644,5,,
160,11:41:00,11:41:00,650,6,,
160,11:42:00,11:42:00,621,7,,
160,11:43:00,11:43:00,640,8,,
160,11:44:00,11:44:00,647,9,,
160,11:46:00,11:46:00,756,10,,
160,11:47:00,11:47:00,751,11,,
160,11:48:00,11:48:00,754,12,,
160,11:50:00,11:50:00,748,13,,
160,11:52:00,11:52:00,743,14,,
160,11:54:00,11:54:00,764,15,,
160,11:56:00,11:56:00,227,16,,
160,11:57:00,11:57:00,688,17,,
160,11:58:00,11:58:00,265,18,,
160,12:03:00,12:03:00,1247,19,,
161,11:36:00,11:36:00,63,1,,
161,11:39:00,11:39:00,2664,2,,
161,11:42:00,11:42:00,708,3,,
161,11:47:00,11:47:00,611,4,,
161,11:52:00,11:52:00,268,5,,
161,11:53:00,11:53:00,269,6,,
161,11:55:00,11:55:00,270,7,,
161,11:56:00,11:56:00,271,8,,
161,11:58:00,11:58:00,267,9,,
161,11:59:00,11:59:00,266,10,,
161,12:00:00,12:00:00,265,11,,
161,12:03:00,12:03:00,1247,12,,
162,11:37:00,11:37:00,166,1,,
162,11:38:00,11:38:00,318,2,,
162,11:39:00,11:39:00,319,3,,
162,11:40:00,11:40:00,770,4,,
162,11:40:00,11:40:00,320,5,,
162,11:42:00,11:42:00,321,6,,
162,11:42:00,11:42:00,322,7,,
162,11:43:00,11:43:00,174,8,,
162,11:46:00,11:46:00,324,9,,
162,11:46:00,11:46:00,325,10,,
162,11:47:00,11:47:00,326,11,,
162,11:50:00,11:50:00,327,12,,
162,11:50:00,11:50:00,328,13,,
162,11:51:00,11:51:00,329,14,,
162,11:52:00,11:52:00,240,15,,
162,11:52:00,11:52:00,330,16,,
162,11:53:00,11:53:00,331,17,,
162,11:55:00,11:55:00,332,18,,
162,11:55:00,11:55:00,298,19,,
162,11:59:00,11:59:00,297,20,,
162,12:00:00,12:00:00,234,21,,
162,12:03:00,12:03:00,1247,22,,
162,12:10:00,12:10:00,2657,23,,
162,12:11:00,12:11:00,334,24,,
162,12:13:00,12:13:00,335,25,,
162,12:13:00,12:13:00,336,26,,
162,12:15:00,12:15:00,337,27,,
162,12:15:00,12:15:00,338,28,,
162,12:18:00,12:18:00,339,29,,
162,12:19:00,12:19:00,340,30,,
162,12:19:00,12:19:00,341,31,,
162,12:22:00,12:22:00,342,32,,
162,12:22:00,12:22:00,343,33,,
162,12:23:00,12:23:00,344,34,,
162,12:25:00,12:25:00,345,35,,
162,12:26:00,12:26:00,180,36,,
162,12:28:00,12:28:00,282,37,,
163,11:41:00,11:41:00,56,1,,
163,11:51:00,11:51:00,242,2,,
163,11:53:00,11:53:00,241,3,,
163,11:54:00,11:54:00,240,4,,
163,11:54:00,11:54:00,330,5,,
163,11:56:00,11:56:00,247,6,,
163,11:57:00,11:57:00,236,7,,
163,11:59:00,11:59:00,297,8,,
163,12:01:00,12:01:00,234,9,,
163,12:02:00,12:02:00,233,10,,
163,12:03:00,12:03:00,1247,11,,
163,12:10:00,12:10:00,2620,12,,
163,12:11:00,12:11:00,224,13,,
163,12:12:00,12:12:00,225,14,,
163,12:13:00,12:13:00,676,15,,
163,12:15:00,12:15:00,226,16,,
163,12:15:00,12:15:00,227,17,,
163,12:15:00,12:15:00,228,18,,
163,12:16:00,12:16:00,55,19,,
164,11:43:00,11:43:00,607,1,,
164,11:52:00,11:52:00,567,2,,
164,11:53:00,11:53:00,568,3,,
164,11:55:00,11:55:00,564,4,,
164,11:56:00,11:56:00,560,5,,
164,11:58:00,11:58:00,158,6,,
164,12:00:00,12:00:00,562,7,,
164,12:01:00,12:01:00,403,8,,
164,12:02:00,12:02:00,405,9,,
164,12:04:00,12:04:00,1267,10,,
164,12:06:00,12:06:00,413,11,,
164,12:07:00,12:07:00,163,12,,
164,12:08:00,12:08:00,529,13,,
165,11:44:00,11:44:00,282,1,,
165,11:44:00,11:44:00,68,2,,
165,11:46:00,11:46:00,285,3,,
165,11:47:00,11:47:00,286,4,,
165,11:47:00,11:47:00,287,5,,
165,11:49:00,11:49:00,288,6,,
165,11:50:00,11:50:00,289,7,,
165,11:50:00,11:50:00,290,8,,
165,11:52:00,11:52:00,291,9,,
165,11:53:00,11:53:00,292,10,,
165,11:55:00,11:55:00,293,11,,
165,11:56:00,11:56:00,294,12,,
165,11:58:00,11:58:00,295,13,,
165,11:59:00,11:59:00,296,14,,
165,12:03:00,12:03:00,1247,15,,
165,12:10:00,12:10:00,2658,16,,
165,12:12:00,12:12:00,251,17,,
165,12:15:00,12:15:00,250,18,,
165,12:16:00,12:16:00,333,19,,
165,12:18:00,12:18:00,299,20,,
165,12:18:00,12:18:00,300,21,,
165,12:19:00,12:19:00,301,22,,
165,12:19:00,12:19:00,245,23,,
165,12:21:00,12:21:00,302,24,,
165,12:21:00,12:21:00,303,25,,
165,12:24:00,12:24:00,304,26,,
165,12:24:00,12:24:00,305,27,,
165,12:25:00,12:25:00,306,28,,
165,12:27:00,12:27:00,307,29,,
165,12:27:00,12:27:00,103,30,,
165,12:28:00,12:28:00,309,31,,
165,12:29:00,12:29:00,310,32,,
165,12:30:00,12:30:00,311,33,,
165,12:31:00,12:31:00,96,34,,
165,12:32:00,12:32:00,312,35,,
165,12:33:00,12:33:00,313,36,,
165,12:35:00,12:35:00,89,37,,
166,11:44:00,11:44:00,175,1,,
166,11:46:00,11:46:00,369,2,,
166,11:49:00,11:49:00,370,3,,
166,11:50:00,11:50:00,371,4,,
166,11:51:00,11:51:00,373,5,,
166,11:51:00,11:51:00,374,6,,
166,11:52:00,11:52:00,214,7,,
166,11:53:00,11:53:00,211,8,,
166,11:55:00,11:55:00,375,9,,
166,11:56:00,11:56:00,376,10,,
166,11:57:00,11:57:00,377,11,,
166,11:58:00,11:58:00,378,12,,
166,11:59:00,11:59:00,379,13,,
166,12:00:00,12:00:00,380,14,,
166,12:01:00,12:01:00,381,15,,
166,12:03:00,12:03:00,1247,16,,
167,11:53:00,11:53:00,175,1,,
167,11:55:00,11:55:00,1261,2,,
167,11:56:00,11:56:00,684,3,,
167,11:58:00,11:58:00,209,4,,
167,11:58:00,11:58:00,208,5,,
167,12:00:00,12:00:00,207,6,,
167,12:00:00,12:00:00,217,7,,
167,12:01:00,12:01:00,218,8,,
167,12:03:00,12:03:00,219,9,,
167,12:03:00,12:03:00,220,10,,
167,12:04:00,12:04:00,1259,11,,
167,12:05:00,12:05:00,221,12,,
167,12:06:00,12:06:00,222,13,,
167,12:07:00,12:07:00,1247,14,,
167,12:10:00,12:10:00,2616,15,,
167,12:12:00,12:12:00,2612,16,,
167,12:13:00,12:13:00,254,17,,
167,12:15:00,12:15:00,1251,18,,
167,12:16:00,12:16:00,2564,19,,
167,12:18:00,12:18:00,382,20,,
167,12:23:00,12:23:00,2640,21,,
168,11:55:00,11:55:00,28,1,,
168,12:05:00,12:05:00,29,2,,
168,12:10:00,12:10:00,492,3,,
168,12:12:00,12:12:00,385,4,,
168,12:13:00,12:13:00,395,5,,
168,12:16:00,12:16:00,387,6,,
168,12:17:00,12:17:00,393,7,,
168,12:20:00,12:20:00,421,8,,
168,12:23:00,12:23:00,189,9,,
168,12:24:00,12:24:00,425,10,,
168,12:25:00,12:25:00,420,11,,
168,12:26:00,12:26:00,417,12,,
168,12:27:00,12:27:00,424,13,,
168,12:32:00,12:32:00,140,14,,
169,11:55:00,11:55:00,2328,1,,
169,12:00:00,12:00:00,2327,2,,
170,11:56:00,11:56:00,674,1,,
170,11:57:00,11:57:00,256,2,,
170,11:58:00,11:58:00,2566,3,,
170,11:59:00,11:59:00,682,4,,
170,12:00:00,12:00:00,255,5,,
170,12:00:00,12:00:00,2611,6,,
170,12:03:00,12:03:00,1247,7,,
170,12:10:00,12:10:00,2618,8,,
170,12:10:00,12:10:00,200,9,,
170,12:12:00,12:12:00,201,10,,
170,12:13:00,12:13:00,202,11,,
170,12:13:00,12:13:00,1258,12,,
170,12:15:00,12:15:00,264,13,,
170,12:17:00,12:17:00,263,14,,
170,12:18:00,12:18:00,262,15,,
170,12:20:00,12:20:00,261,16,,
170,12:20:00,12:20:00,260,17,,
170,12:21:00,12:21:00,2614,18,,
170,12:21:00,12:21:00,258,19,,
170,12:22:00,12:22:00,257,20,,
171,12:05:00,12:05:00,29,1,,
171,12:08:00,12:08:00,498,2,,
171,12:13:00,12:13:00,538,3,,
171,12:16:00,12:16:00,545,4,,
171,12:21:00,12:21:00,1243,5,,
171,12:26:00,12:26:00,726,6,,
171,12:29:00,12:29:00,186,7,,
171,12:35:00,12:35:00,65,8,,
172,12:05:00,12:05:00,29,1,,
172,12:10:00,12:10:00,390,2,,
172,12:12:00,12:12:00,137,3,,
172,12:14:00,12:14:00,720,4,,
172,12:23:00,12:23:00,725,5,,
172,12:25:00,12:25:00,64,6,,
172,12:27:00,12:27:00,187,7,,
173,12:05:00,12:05:00,29,1,,
173,12:10:00,12:10:00,499,2,,
173,12:11:00,12:11:00,488,3,,
173,12:15:00,12:15:00,525,4,,
173,12:18:00,12:18:00,509,5,,
173,12:19:00,12:19:00,520,6,,
173,12:20:00,12:20:00,512,7,,
173,12:24:00,12:24:00,93,8,,
173,12:26:00,12:26:00,522,9,,
173,12:28:00,12:28:00,477,10,,
173,12:29:00,12:29:00,473,11,,
173,12:31:00,12:31:00,665,12,,
173,12:33:00,12:33:00,1263,13,,
173,12:34:00,12:34:00,430,14,,
173,12:37:00,12:37:00,2568,15,,
174,12:05:00,12:05:00,29,1,,
174,12:09:00,12:09:00,501,2,,
174,12:12:00,12:12:00,1272,3,,
174,12:14:00,12:14:00,1265,4,,
174,12:19:00,12:19:00,466,5,,
174,12:22:00,12:22:00,481,6,,
174,12:24:00,12:24:00,468,7,,
174,12:25:00,12:25:00,470,8,,
174,12:26:00,12:26:00,480,9,,
174,12:31:00,12:31:00,47,10,,
174,12:33:00,12:33:00,131,11,,
175,12:05:00,12:05:00,29,1,,
175,12:11:00,12:11:00,503,2,,
175,12:15:00,12:15:00,554,3,,
175,12:17:00,12:17:00,552,4,,
175,12:20:00,12:20:00,550,5,,
175,12:23:00,12:23:00,830,6,,
175,12:25:00,12:25:00,828,7,,
175,12:27:00,12:27:00,826,8,,
176,12:05:00,12:05:00,2327,1,,
176,12:15:00,12:15:00,2459,2,,
176,12:19:00,12:19:00,2284,3,,
176,12:21:00,12:21:00,611,4,,
176,12:24:00,12:24:00,849,5,,
176,12:25:00,12:25:00,618,6,,
176,12:26:00,12:26:00,2282,7,,
176,12:28:00,12:28:00,616,8,,
176,12:30:00,12:30:00,727,9,,
177,12:05:00,12:05:00,2327,1,,
177,12:10:00,12:10:00,717,2,,
177,12:13:00,12:13:00,702,3,,
177,12:17:00,12:17:00,577,4,,
177,12:19:00,12:19:00,579,5,,
177,12:21:00,12:21:00,87,6,,
177,12:24:00,12:24:00,31,7,,
178,12:05:00,12:05:00,2327,1,,
178,12:13:00,12:13:00,2311,2,,
178,12:15:00,12:15:00,2339,3,,
178,12:18:00,12:18:00,2394,4,,
178,12:19:00,12:19:00,2387,5,,
178,12:22:00,12:22:00,2348,6,,
178,12:27:00,12:27:00,2402,7,,
178,12:29:00,12:29:00,2407,8,,
179,12:05:00,12:05:00,2327,1,,
179,12:10:00,12:10:00,2596,2,,
179,12:11:00,12:11:00,2650,3,,
179,12:15:00,12:15:00,2409,4,,
179,12:20:00,12:20:00,2439,5,,
179,12:24:00,12:24:00,2430,6,,
179,12:27:00,12:27:00,2338,7,,
179,12:33:00,12:33:00,2343,8,,
179,12:35:00,12:35:00,2316,9,,
179,12:37:00,12:37:00,2385,10,,
180,12:05:00,12:05:00,2327,1,,
180,12:08:00,12:08:00,2589,2,,
180,12:10:00,12:10:00,2649,3,,
180,12:17:00,12:17:00,2322,4,,
180,12:18:00,12:18:00,2336,5,,
180,12:21:00,12:21:00,2345,6,,
180,12:23:00,12:23:00,2342,7,,
180,12:25:00,12:25:00,2341,8,,
181,12:05:00,12:05:00,2327,1,,
181,12:11:00,12:11:00,709,2,,
181,12:13:00,12:13:00,2331,3,,
181,12:15:00,12:15:00,571,4,,
181,12:16:00,12:16:00,573,5,,
181,12:19:00,12:19:00,2249,6,,
181,12:21:00,12:21:00,2248,7,,
181,12:25:00,12:25:00,2509,8,,
181,12:27:00,12:27:00,2505,9,,
181,12:31:00,12:31:00,2494,10,,
181,12:33:00,12:33:00,852,11,,
181,12:35:00,12:35:00,2243,12,,
182,12:05:00,12:05:00,29,1,,
182,12:17:00,12:17:00,2250,2,,
182,12:19:00,12:19:00,2252,3,,
182,12:23:00,12:23:00,2503,4,,
182,12:25:00,12:25:00,2501,5,,
183,12:10:00,12:10:00,2624,1,,
183,12:12:00,12:12:00,348,2,,
183,12:13:00,12:13:00,349,3,,
183,12:15:00,12:15:00,212,4,,
183,12:16:00,12:16:00,685,5,,
183,12:18:00,12:18:00,691,6,,
183,12:21:00,12:21:00,844,7,,
183,12:23:00,12:23:00,175,8,,
183,12:28:00,12:28:00,778,9,,
183,12:29:00,12:29:00,733,10,,
183,12:30:00,12:30:00,731,11,,
183,12:31:00,12:31:00,737,12,,
183,12:32:00,12:32:00,735,13,,
183,12:33:00,12:33:00,740,14,,
183,12:34:00,12:34:00,729,15,,
183,12:37:00,12:37:00,531,16,,
183,12:39:00,12:39:00,583,17,,
183,12:41:00,12:41:00,151,18,,
183,12:42:00,12:42:00,595,19,,
183,12:46:00,12:46:00,1266,20,,
184,12:10:00,12:10:00,2626,1,,
184,12:11:00,12:11:00,274,2,,
184,12:12:00,12:12:00,273,3,,
184,12:13:00,12:13:00,272,4,,
184,12:17:00,12:17:00,382,5,,
184,12:22:00,12:22:00,612,6,,
184,12:26:00,12:26:00,709,7,,
184,12:29:00,12:29:00,2663,8,,
184,12:31:00,12:31:00,185,9,,
185,12:10:00,12:10:00,2627,1,,
185,12:12:00,12:12:00,274,2,,
185,12:14:00,12:14:00,687,3,,
185,12:15:00,12:15:00,194,4,,
185,12:16:00,12:16:00,765,5,,
185,12:17:00,12:17:00,344,6,,
185,12:19:00,12:19:00,747,7,,
185,12:21:00,12:21:00,65,8,,
185,12:23:00,12:23:00,136,9,,
185,12:25:00,12:25:00,64,10,,
185,12:30:00,12:30:00,2560,11,,
185,12:33:00,12:33:00,491,12,,
185,12:34:00,12:34:00,498,13,,
186,12:10:00,12:10:00,2628,1,,
186,12:11:00,12:11:00,274,2,,
186,12:12:00,12:12:00,687,3,,
186,12:13:00,12:13:00,194,4,,
186,12:15:00,12:15:00,765,5,,
186,12:17:00,12:17:00,742,6,,
186,12:18:00,12:18:00,749,7,,
186,12:20:00,12:20:00,753,8,,
186,12:21:00,12:21:00,750,9,,
186,12:22:00,12:22:00,755,10,,
186,12:23:00,12:23:00,648,11,,
186,12:24:00,12:24:00,639,12,,
186,12:25:00,12:25:00,620,13,,
186,12:26:00,12:26:00,649,14,,
186,12:28:00,12:28:00,645,15,,
186,12:29:00,12:29:00,628,16,,
186,12:30:00,12:30:00,2633,17,,
186,12:31:00,12:31:00,642,18,,
186,12:33:00,12:33:00,46,19,,
187,12:10:00,12:10:00,2623,1,,
187,12:11:00,12:11:00,348,2,,
187,12:12:00,12:12:00,349,3,,
187,12:13:00,12:13:00,350,4,,
187,12:14:00,12:14:00,351,5,,
187,12:15:00,12:15:00,352,6,,
187,12:16:00,12:16:00,353,7,,
187,12:17:00,12:17:00,354,8,,
187,12:19:00,12:19:00,212,9,,
187,12:20:00,12:20:00,209,10,,
187,12:21:00,12:21:00,355,11,,
187,12:21:00,12:21:00,356,12,,
187,12:22:00,12:22:00,371,13,,
187,12:23:00,12:23:00,359,14,,
187,12:25:00,12:25:00,361,15,,
187,12:28:00,12:28:00,124,16,,
187,12:29:00,12:29:00,363,17,,
187,12:29:00,12:29:00,364,18,,
187,12:30:00,12:30:00,321,19,,
187,12:31:00,12:31:00,322,20,,
187,12:33:00,12:33:00,365,21,,
188,12:13:00,12:13:00,2625,1,,
188,12:14:00,12:14:00,200,2,,
188,12:15:00,12:15:00,201,3,,
188,12:16:00,12:16:00,202,4,,
188,12:17:00,12:17:00,1258,5,,
188,12:18:00,12:18:00,264,6,,
188,12:18:00,12:18:00,215,7,,
188,12:18:00,12:18:00,214,8,,
188,12:20:00,12:20:00,685,9,,
188,12:21:00,12:21:00,691,10,,
188,12:22:00,12:22:00,844,11,,
188,12:25:00,12:25:00,175,12,,
188,12:29:00,12:29:00,448,13,,
188,12:31:00,12:31:00,443,14,,
188,12:33:00,12:33:00,446,15,,
188,12:35:00,12:35:00,439,16,,
188,12:36:00,12:36:00,445,17,,
188,12:39:00,12:39:00,451,18,,
188,12:43:00,12:43:00,527,19,,
188,12:44:00,12:44:00,530,20,,
188,12:45:00,12:45:00,165,21,,
188,12:47:00,12:47:00,414,22,,
188,12:48:00,12:48:00,1266,23,,
188,12:50:00,12:50:00,406,24,,
188,12:51:00,12:51:00,404,25,,
188,12:53:00,12:53:00,563,26,,
188,12:55:00,12:55:00,139,27,,
188,12:57:00,12:57:00,559,28,,
188,12:59:00,12:59:00,565,29,,
188,13:00:00,13:00:00,567,30,,
188,13:05:00,13:05:00,568,31,,
189,12:15:00,12:15:00,709,1,,
189,12:17:00,12:17:00,2663,2,,
189,12:18:00,12:18:00,2605,3,,
189,12:19:00,12:19:00,2602,4,,
189,12:21:00,12:21:00,2599,5,,
189,12:23:00,12:23:00,2596,6,,
189,12:25:00,12:25:00,2593,7,,
189,12:31:00,12:31:00,2589,8,,
189,12:32:00,12:32:00,2591,9,,
189,12:33:00,12:33:00,2588,10,,
189,12:37:00,12:37:00,63,11,,
189,12:38:00,12:38:00,2586,12,,
189,12:40:00,12:40:00,2584,13,,
189,12:41:00,12:41:00,2581,14,,
189,12:43:00,12:43:00,717,15,,
189,12:45:00,12:45:00,2578,16,,
190,12:21:00,12:21:00,55,1,,
190,12:21:00,12:21:00,193,2,,
190,12:24:00,12:24:00,194,3,,
190,12:24:00,12:24:00,195,4,,
190,12:25:00,12:25:00,675,5,,
190,12:26:00,12:26:00,197,6,,
190,12:27:00,12:27:00,198,7,,
190,12:29:00,12:29:00,1247,8,,
190,12:30:00,12:30:00,2620,9,,
190,12:30:00,12:30:00,252,10,,
190,12:32:00,12:32:00,251,11,,
190,12:34:00,12:34:00,235,12,,
190,12:34:00,12:34:00,249,13,,
190,12:36:00,12:36:00,238,14,,
190,12:37:00,12:37:00,301,15,,
190,12:37:00,12:37:00,245,16,,
190,12:39:00,12:39:00,244,17,,
190,12:40:00,12:40:00,243,18,,
190,12:41:00,12:41:00,56,19,,
191,12:23:00,12:23:00,2640,1,,
191,12:25:00,12:25:00,268,2,,
191,12:26:00,12:26:00,269,3,,
191,12:27:00,12:27:00,2564,4,,
191,12:28:00,12:28:00,1250,5,,
191,12:30:00,12:30:00,254,6,,
191,12:31:00,12:31:00,2611,7,,
191,12:33:00,12:33:00,1247,8,,
191,12:36:00,12:36:00,2616,9,,
191,12:36:00,12:36:00,200,10,,
191,12:37:00,12:37:00,201,11,,
191,12:39:00,12:39:00,202,12,,
191,12:40:00,12:40:00,1258,13,,
191,12:41:00,12:41:00,203,14,,
191,12:41:00,12:41:00,204,15,,
191,12:44:00,12:44:00,205,16,,
191,12:44:00,12:44:00,206,17,,
191,12:45:00,12:45:00,216,18,,
191,12:45:00,12:45:00,215,19,,
191,12:46:00,12:46:00,214,20,,
191,12:48:00,12:48:00,685,21,,
191,12:49:00,12:49:00,1260,22,,
191,12:51:00,12:51:00,1254,23,,
191,12:51:00,12:51:00,124,24,,
192,12:25:00,12:25:00,157,1,,
192,12:30:00,12:30:00,558,2,,
193,12:28:00,12:28:00,257,1,,
193,12:28:00,12:28:00,281,2,,
193,12:29:00,12:29:00,2615,3,,
193,12:30:00,12:30:00,279,4,,
193,12:32:00,12:32:00,278,5,,
193,12:33:00,12:33:00,277,6,,
193,12:35:00,12:35:00,276,7,,
193,12:38:00,12:38:00,275,8,,
193,12:38:00,12:38:00,1259,9,,
193,12:39:00,12:39:00,221,10,,
193,12:39:00,12:39:00,222,11,,
193,12:41:00,12:41:00,1247,12,,
194,12:30:00,12:30:00,153,1,,
194,12:31:00,12:31:00,598,2,,
194,12:32:00,12:32:00,585,3,,
194,12:35:00,12:35:00,777,4,,
194,12:37:00,12:37:00,780,5,,
194,12:37:00,12:37:00,768,6,,
194,12:38:00,12:38:00,795,7,,
194,12:38:00,12:38:00,316,8,,
194,12:39:00,12:39:00,166,9,,
194,12:41:00,12:41:00,775,10,,
194,12:42:00,12:42:00,787,11,,
194,12:42:00,12:42:00,840,12,,
194,12:43:00,12:43:00,835,13,,
194,12:44:00,12:44:00,847,14,,
194,12:45:00,12:45:00,837,15,,
194,12:45:00,12:45:00,843,16,,
194,12:48:00,12:48:00,327,17,,
194,12:49:00,12:49:00,328,18,,
194,12:49:00,12:49:00,329,19,,
194,12:50:00,12:50:00,240,20,,
194,12:50:00,12:50:00,330,21,,
194,12:51:00,12:51:00,331,22,,
194,12:54:00,12:54:00,332,23,,
194,12:54:00,12:54:00,298,24,,
194,12:57:00,12:57:00,297,25,,
194,13:10:00,13:10:00,1247,26,,
195,12:34:00,12:34:00,282,1,,
195,12:34:00,12:34:00,68,2,,
195,12:36:00,12:36:00,285,3,,
195,12:37:00,12:37:00,286,4,,
195,12:37:00,12:37:00,287,5,,
195,12:39:00,12:39:00,288,6,,
195,12:40:00,12:40:00,289,7,,
195,12:40:00,12:40:00,290,8,,
195,12:42:00,12:42:00,291,9,,
195,12:43:00,12:43:00,292,10,,
195,12:45:00,12:45:00,293,11,,
195,12:46:00,12:46:00,294,12,,
195,12:48:00,12:48:00,295,13,,
195,12:49:00,12:49:00,296,14,,
195,12:53:00,12:53:00,1247,15,,
196,12:35:00,12:35:00,558,1,,
196,12:40:00,12:40:00,562,2,,
196,12:44:00,12:44:00,413,3,,
196,12:48:00,12:48:00,526,4,,
196,12:54:00,12:54:00,97,5,,
196,12:59:00,12:59:00,728,6,,
196,13:02:00,13:02:00,739,7,,
196,13:05:00,13:05:00,736,8,,
196,13:06:00,13:06:00,738,9,,
196,13:08:00,13:08:00,730,10,,
196,13:10:00,13:10:00,734,11,,
197,12:35:00,12:35:00,558,1,,
197,12:48:00,12:48:00,169,2,,
197,12:49:00,12:49:00,463,3,,
197,12:50:00,12:50:00,465,4,,
197,12:53:00,12:53:00,452,5,,
197,12:57:00,12:57:00,454,6,,
197,12:59:00,12:59:00,457,7,,
197,13:03:00,13:03:00,460,8,,
197,13:05:00,13:05:00,171,9,,
198,12:35:00,12:35:00,558,1,,
198,12:39:00,12:39:00,565,2,,
198,12:40:00,12:40:00,567,3,,
198,12:41:00,12:41:00,568,4,,
198,12:49:00,12:49:00,17,5,,
198,12:51:00,12:51:00,407,6,,
198,12:52:00,12:52:00,409,7,,
198,12:53:00,12:53:00,159,8,,
198,12:54:00,12:54:00,2637,9,,
198,12:59:00,12:59:00,400,10,,
198,13:05:00,13:05:00,534,11,,
199,12:35:00,12:35:00,558,1,,
199,12:46:00,12:46:00,594,2,,
199,12:48:00,12:48:00,156,3,,
199,12:50:00,12:50:00,584,4,,
199,12:53:00,12:53:00,603,5,,
199,12:54:00,12:54:00,581,6,,
199,12:55:00,12:55:00,600,7,,
199,12:58:00,12:58:00,596,8,,
199,13:00:00,13:00:00,153,9,,
199,13:02:00,13:02:00,598,10,,
200,12:35:00,12:35:00,558,1,,
200,12:43:00,12:43:00,403,2,,
200,12:43:00,12:43:00,411,3,,
200,12:44:00,12:44:00,405,4,,
200,12:46:00,12:46:00,1267,5,,
201,12:35:00,12:35:00,558,1,,
201,12:42:00,12:42:00,415,2,,
201,12:43:00,12:43:00,2609,3,,
201,12:44:00,12:44:00,2643,4,,
201,12:47:00,12:47:00,413,5,,
201,12:47:00,12:47:00,163,6,,
202,12:35:00,12:35:00,689,1,,
202,12:41:00,12:41:00,355,2,,
202,12:47:00,12:47:00,448,3,,
202,12:49:00,12:49:00,441,4,,
202,12:51:00,12:51:00,105,5,,
202,12:56:00,12:56:00,95,6,,
202,13:00:00,13:00:00,464,7,,
202,13:02:00,13:02:00,24,8,,
202,13:05:00,13:05:00,527,9,,
202,13:06:00,13:06:00,165,10,,
202,13:07:00,13:07:00,414,11,,
202,13:09:00,13:09:00,1266,12,,
202,13:14:00,13:14:00,406,13,,
